Date,Name,Marketcap,PostDate,PostMarketcap,Change
2020-02-07,Ethereum,24412375481.5021,2020-02-08,24461492838.843,0.2012
2020-02-07,IOTA,891890353.6108,2020-02-08,851862459.0845,4.488
2020-02-07,Litecoin,4761261677.4766,2020-02-08,4897092474.763,2.8528
2020-02-07,Monero,1387160627.2982,2020-02-08,1406597566.9353,1.4012
2020-02-07,NEM,532379679.2021,2020-02-08,531633037.8765,0.1402
2020-02-07,Stellar,1438149359.2431,2020-02-08,1422649989.432,1.0777
2020-02-07,Tether,4631927115.8752,2020-02-08,4640205612.817,0.1787
2020-02-07,TRON,1471040417.5353,2020-02-08,1457122833.7565,0.9461
2020-02-07,USD Coin,426872132.9985,2020-02-08,426492604.5816,0.0889
2020-02-07,Wrapped Bitcoin,6857327.6516,2020-02-08,6881250.5841,0.3489
2020-02-07,XRP,12204223474.2336,2020-02-08,12115026113.4425,0.7309
2020-02-11,Binance Coin,3987557482.0499,2020-02-12,4116553352.3284,3.235
2020-02-11,Bitcoin,185917114988.663,2020-02-12,188081204385.987,1.164
2020-02-11,Cardano,1639312126.1404,2020-02-12,1772708812.9286,8.1374
2020-02-11,Chainlink,1391445534.7835,2020-02-12,1408791687.6845,1.2466
2020-02-11,Cosmos,973069014.7597,2020-02-12,974520934.1706,0.1492
2020-02-11,Crypto.com Coin,850351764.0153,2020-02-12,875894822.5491,3.0038
2020-02-11,Dogecoin,374865844.5174,2020-02-12,381325934.5481,1.7233
2020-02-11,EOS,4996095292.0827,2020-02-12,5099234097.7379,2.0644
2020-02-11,Ethereum,25863852652.7983,2020-02-12,29108513969.2886,12.5452
2020-02-11,IOTA,919256918.5587,2020-02-12,928323496.5566,0.9863
2020-02-11,Litecoin,4906933360.6177,2020-02-12,5208558723.5278,6.1469
2020-02-11,Monero,1566459611.7519,2020-02-12,1661109834.8261,6.0423
2020-02-11,NEM,670166032.8575,2020-02-12,665731126.2787,0.6618
2020-02-11,Stellar,1480628374.7996,2020-02-12,1607097049.5288,8.5416
2020-02-11,Tether,4635044755.0592,2020-02-12,4654247429.0952,0.4143
2020-02-11,TRON,1512339420.0426,2020-02-12,1601361345.3721,5.8864
2020-02-11,USD Coin,424938366.7475,2020-02-12,440729705.2952,3.7161
2020-02-11,Wrapped Bitcoin,7093456.2627,2020-02-12,7921291.8617,11.6704
2020-02-11,XRP,12244571113.9376,2020-02-12,13304586565.1702,8.657
2020-02-12,Binance Coin,4116553352.3284,2020-02-13,3956869413.2813,3.8791
2020-02-12,Bitcoin,188081204385.987,2020-02-13,186065003525.648,1.072
2020-02-12,Cardano,1772708812.9286,2020-02-13,1778112984.6793,0.3049
2020-02-12,Chainlink,1408791687.6845,2020-02-13,1356052108.9605,3.7436
2020-02-12,Cosmos,974520934.1706,2020-02-13,933307484.3813,4.2291
2020-02-12,Crypto.com Coin,875894822.5491,2020-02-13,904481513.2248,3.2637
2020-02-12,Dogecoin,381325934.5481,2020-02-13,373121830.0436,2.1515
2020-02-12,EOS,5099234097.7379,2020-02-13,5090068903.1501,0.1797
2020-02-12,Ethereum,29108513969.2886,2020-02-13,29407537084.1234,1.0273
2020-02-12,IOTA,928323496.5566,2020-02-13,896387689.405,3.4402
2020-02-12,Litecoin,5208558723.5278,2020-02-13,5151873617.0426,1.0883
2020-02-12,Monero,1661109834.8261,2020-02-13,1612751700.4269,2.9112
2020-02-12,NEM,665731126.2787,2020-02-13,614762981.8903,7.656
2020-02-12,Stellar,1607097049.5288,2020-02-13,1659743837.7686,3.2759
2020-02-12,Tether,4654247429.0952,2020-02-13,4635769301.1749,0.397
2020-02-12,TRON,1601361345.3721,2020-02-13,1590967102.5488,0.6491
2020-02-12,USD Coin,440729705.2952,2020-02-13,433424883.7495,1.6574
2020-02-12,Wrapped Bitcoin,7921291.8617,2020-02-13,7841228.1301,1.0107
2020-02-12,XRP,13304586565.1702,2020-02-13,14279885278.3744,7.3305
2020-02-13,Binance Coin,3956869413.2813,2020-02-14,4090142477.2353,3.3681
2020-02-13,Bitcoin,186065003525.648,2020-02-14,187862645448.777,0.9661
2020-02-13,Cardano,1778112984.6793,2020-02-14,1829921956.4945,2.9137
2020-02-13,Chainlink,1356052108.9605,2020-02-14,1545030651.878,13.9359
2020-02-13,Cosmos,933307484.3813,2020-02-14,973082531.8661,4.2617
2020-02-13,Crypto.com Coin,904481513.2248,2020-02-14,948046400.759,4.8166
2020-02-13,Dogecoin,373121830.0436,2020-02-14,385983125.919,3.4469
2020-02-13,EOS,5090068903.1501,2020-02-14,5110236624.8051,0.3962
2020-02-13,Ethereum,29407537084.1234,2020-02-14,31179427622.664,6.0253
2020-02-13,IOTA,896387689.405,2020-02-14,899866942.5912,0.3881
2020-02-13,Litecoin,5151873617.0426,2020-02-14,5318240171.3067,3.2292
2020-02-13,Monero,1612751700.4269,2020-02-14,1654027147.8797,2.5593
2020-02-13,NEM,614762981.8903,2020-02-14,650517646.0011,5.816
2020-02-13,Stellar,1659743837.7686,2020-02-14,1731666468.9943,4.3334
2020-02-13,Tether,4635769301.1749,2020-02-14,4642896605.4928,0.1537
2020-02-13,TRON,1590967102.5488,2020-02-14,1755425807.2052,10.337
2020-02-13,USD Coin,433424883.7495,2020-02-14,433455017.4011,0.007
2020-02-13,Wrapped Bitcoin,7841228.1301,2020-02-14,7911972.7748,0.9022
2020-02-13,XRP,14279885278.3744,2020-02-14,14634621177.5602,2.4842
2020-02-14,Binance Coin,4090142477.2353,2020-02-15,3756157245.2593,8.1656
2020-02-14,Bitcoin,187862645448.777,2020-02-15,180179996218.634,4.0895
2020-02-14,Cardano,1829921956.4945,2020-02-15,1655783318.4899,9.5162
2020-02-14,Chainlink,1545030651.878,2020-02-15,1506631238.3255,2.4853
2020-02-14,Cosmos,973082531.8661,2020-02-15,873752236.8592,10.2078
2020-02-14,Crypto.com Coin,948046400.759,2020-02-15,857752411.5094,9.5242
2020-02-14,Dogecoin,385983125.919,2020-02-15,360091409.9966,6.708
2020-02-14,EOS,5110236624.8051,2020-02-15,4521126061.0509,11.528
2020-02-14,Ethereum,31179427622.664,2020-02-15,29045044403.4449,6.8455
2020-02-14,IOTA,899866942.5912,2020-02-15,803538995.7096,10.7047
2020-02-14,Litecoin,5318240171.3067,2020-02-15,4903772880.9194,7.7933
2020-02-14,Monero,1654027147.8797,2020-02-15,1550434859.9469,6.263
2020-02-14,NEM,650517646.0011,2020-02-15,617338259.3806,5.1005
2020-02-14,Stellar,1731666468.9943,2020-02-15,1599467709.9668,7.6342
2020-02-14,Tether,4642896605.4928,2020-02-15,4638318811.1209,0.0986
2020-02-14,TRON,1755425807.2052,2020-02-15,1572749768.9943,10.4064
2020-02-14,USD Coin,433455017.4011,2020-02-15,430447117.2276,0.6939
2020-02-14,Wrapped Bitcoin,7911972.7748,2020-02-15,7803194.0141,1.3749
2020-02-14,XRP,14634621177.5602,2020-02-15,13385174852.9659,8.5376
2020-02-19,Binance Coin,3473680871.8227,2020-02-20,3457448464.6551,0.4673
2020-02-19,Bitcoin,175585931679.441,2020-02-20,175147142158.083,0.2499
2020-02-19,Cardano,1494574416.201,2020-02-20,1510507527.4312,1.0661
2020-02-19,Chainlink,1540464065.147,2020-02-20,1494979036.9325,2.9527
2020-02-19,Cosmos,792991328.0375,2020-02-20,852669463.0881,7.5257
2020-02-19,Crypto.com Coin,825453260.7888,2020-02-20,797631547.4561,3.3705
2020-02-19,Dogecoin,323790853.9859,2020-02-20,328108479.1391,1.3335
2020-02-19,EOS,3823814847.714,2020-02-20,3823429119.8505,0.0101
2020-02-19,Ethereum,28514562065.0578,2020-02-20,28318879771.1218,0.6863
2020-02-19,IOTA,745226453.8716,2020-02-20,738039620.3993,0.9644
2020-02-19,Litecoin,4561234454.5606,2020-02-20,4464832281.6171,2.1135
2020-02-19,Monero,1364465418.5428,2020-02-20,1336917985.1252,2.0189
2020-02-19,NEM,539709191.5215,2020-02-20,535798074.3218,0.7247
2020-02-19,Stellar,1427630785.2461,2020-02-20,1436695196.157,0.6349
2020-02-19,Tether,4648512398.7118,2020-02-20,4654409109.1501,0.1269
2020-02-19,TRON,1355004695.609,2020-02-20,1325132031.5629,2.2046
2020-02-19,USD Coin,434360222.1306,2020-02-20,424428013.8225,2.2866
2020-02-19,Wrapped Bitcoin,8510620.8651,2020-02-20,8526043.2021,0.1812
2020-02-19,XRP,12140870561.3562,2020-02-20,11913164914.6705,1.8755
2020-02-20,Binance Coin,3457448464.6551,2020-02-21,3450562889.1953,0.1992
2020-02-20,Bitcoin,175147142158.083,2020-02-21,176587087363.478,0.8221
2020-02-20,Cardano,1510507527.4312,2020-02-21,1520360746.8401,0.6523
2020-02-20,Chainlink,1494979036.9325,2020-02-21,1502220388.732,0.4844
2020-02-20,Cosmos,852669463.0881,2020-02-21,921849227.5338,8.1133
2020-02-20,Crypto.com Coin,797631547.4561,2020-02-21,808726407.9965,1.391
2020-02-20,Dogecoin,328108479.1391,2020-02-21,326850964.8995,0.3833
2020-02-20,EOS,3823429119.8505,2020-02-21,3887666919.4974,1.6801
2020-02-20,Ethereum,28318879771.1218,2020-02-21,29162464509.1563,2.9789
2020-02-20,IOTA,738039620.3993,2020-02-21,744313931.517,0.8501
2020-02-20,Litecoin,4464832281.6171,2020-02-21,4710680778.7584,5.5063
2020-02-20,Monero,1336917985.1252,2020-02-21,1403321126.7098,4.9669
2020-02-20,NEM,535798074.3218,2020-02-21,548091387.741,2.2944
2020-02-20,Stellar,1436695196.157,2020-02-21,1453244010.0754,1.1519
2020-02-20,Tether,4654409109.1501,2020-02-21,4656933338.0305,0.0542
2020-02-20,TRON,1325132031.5629,2020-02-21,1346893843.103,1.6422
2020-02-20,USD Coin,424428013.8225,2020-02-21,425248963.7348,0.1934
2020-02-20,Wrapped Bitcoin,8526043.2021,2020-02-21,8632128.2475,1.2442
2020-02-20,XRP,11913164914.6705,2020-02-21,12028366231.8457,0.967
2020-02-21,Binance Coin,3450562889.1953,2020-02-22,3416905532.2178,0.9754
2020-02-21,Bitcoin,176587087363.478,2020-02-22,176180696547.801,0.2301
2020-02-21,Cardano,1520360746.8401,2020-02-22,1512484799.0925,0.518
2020-02-21,Chainlink,1502220388.732,2020-02-22,1436028024.102,4.4063
2020-02-21,Cosmos,921849227.5338,2020-02-22,954287846.8229,3.5189
2020-02-21,Crypto.com Coin,808726407.9965,2020-02-22,814860540.2878,0.7585
2020-02-21,Dogecoin,326850964.8995,2020-02-22,321103019.8184,1.7586
2020-02-21,EOS,3887666919.4974,2020-02-22,3933261969.7512,1.1728
2020-02-21,Ethereum,29162464509.1563,2020-02-22,28807130265.5221,1.2185
2020-02-21,IOTA,744313931.517,2020-02-22,753191076.7406,1.1927
2020-02-21,Litecoin,4710680778.7584,2020-02-22,4819103853.7207,2.3016
2020-02-21,Monero,1403321126.7098,2020-02-22,1380524029.181,1.6245
2020-02-21,NEM,548091387.741,2020-02-22,544974907.6554,0.5686
2020-02-21,Stellar,1453244010.0754,2020-02-22,1401477520.8253,3.5621
2020-02-21,Tether,4656933338.0305,2020-02-22,4650857754.576,0.1305
2020-02-21,TRON,1346893843.103,2020-02-22,1339387447.2575,0.5573
2020-02-21,USD Coin,425248963.7348,2020-02-22,421907885.6554,0.7857
2020-02-21,Wrapped Bitcoin,8632128.2475,2020-02-22,8606374.0442,0.2984
2020-02-21,XRP,12028366231.8457,2020-02-22,12070510426.8327,0.3504
2020-02-25,Binance Coin,3164000936.0656,2020-02-26,2923955253.7331,7.5868
2020-02-25,Bitcoin,170369581557.89,2020-02-26,160879489024.207,5.5703
2020-02-25,Cardano,1461349871.339,2020-02-26,1282176760.6189,12.2608
2020-02-25,Chainlink,1229586427.4085,2020-02-26,1260253650.1835,2.4941
2020-02-25,Cosmos,774157678.9219,2020-02-26,699199831.2835,9.6825
2020-02-25,Crypto.com Coin,817106579.5798,2020-02-26,733000834.7445,10.2931
2020-02-25,Dogecoin,305747426.6703,2020-02-26,288866739.0243,5.5211
2020-02-25,EOS,3763730479.4112,2020-02-26,3263161979.3636,13.2998
2020-02-25,Ethereum,27223398194.7017,2020-02-26,24794645345.3129,8.9216
2020-02-25,IOTA,692508896.7055,2020-02-26,606607610.6541,12.4044
2020-02-25,Litecoin,4567178980.034,2020-02-26,3915328585.3812,14.2725
2020-02-25,Monero,1340790515.795,2020-02-26,1237640628.4514,7.6932
2020-02-25,NEM,459772093.1792,2020-02-26,412794805.9905,10.2175
2020-02-25,Stellar,1319900179.0842,2020-02-26,1198211736.2908,9.2195
2020-02-25,Tether,4649118779.9154,2020-02-26,4655096433.9291,0.1286
2020-02-25,TRON,1270525043.8787,2020-02-26,1098722723.1305,13.5222
2020-02-25,USD Coin,423578415.4433,2020-02-26,426520181.6762,0.6945
2020-02-25,Wrapped Bitcoin,8214808.3965,2020-02-26,7813489.7943,4.8853
2020-02-25,XRP,11086614590.0189,2020-02-26,10099606649.3126,8.9027
2020-02-26,Binance Coin,2923955253.7331,2020-02-27,2974261568.1529,1.7205
2020-02-26,Bitcoin,160879489024.207,2020-02-27,160238496932.208,0.3984
2020-02-26,Cardano,1282176760.6189,2020-02-27,1288192612.5267,0.4692
2020-02-26,Chainlink,1260253650.1835,2020-02-27,1382008328.8235,9.6611
2020-02-26,Cosmos,699199831.2835,2020-02-27,703116967.2496,0.5602
2020-02-26,Crypto.com Coin,733000834.7445,2020-02-27,740949090.7793,1.0843
2020-02-26,Dogecoin,288866739.0243,2020-02-27,286998184.9284,0.6469
2020-02-26,EOS,3263161979.3636,2020-02-27,3315685386.2814,1.6096
2020-02-26,Ethereum,24794645345.3129,2020-02-27,24915636230.767,0.488
2020-02-26,IOTA,606607610.6541,2020-02-27,598305664.6348,1.3686
2020-02-26,Litecoin,3915328585.3812,2020-02-27,3947440768.7321,0.8202
2020-02-26,Monero,1237640628.4514,2020-02-27,1219212492.5318,1.489
2020-02-26,NEM,412794805.9905,2020-02-27,447418623.6358,8.3877
2020-02-26,Stellar,1198211736.2908,2020-02-27,1212527970.5742,1.1948
2020-02-26,Tether,4655096433.9291,2020-02-27,4635002128.7859,0.4317
2020-02-26,TRON,1098722723.1305,2020-02-27,1129478246.4298,2.7992
2020-02-26,USD Coin,426520181.6762,2020-02-27,438638697.645,2.8413
2020-02-26,Wrapped Bitcoin,7813489.7943,2020-02-27,7808078.1446,0.0693
2020-02-26,XRP,10099606649.3126,2020-02-27,10373699552.576,2.7139
2020-02-27,Binance Coin,2974261568.1529,2020-02-28,2932619603.7204,1.4001
2020-02-27,Bitcoin,160238496932.208,2020-02-28,158211707018.784,1.2649
2020-02-27,Cardano,1288192612.5267,2020-02-28,1260479441.9071,2.1513
2020-02-27,Chainlink,1382008328.8235,2020-02-28,1456668504.7215,5.4023
2020-02-27,Cosmos,703116967.2496,2020-02-28,674353994.5979,4.0908
2020-02-27,Crypto.com Coin,740949090.7793,2020-02-28,736801327.8418,0.5598
2020-02-27,Dogecoin,286998184.9284,2020-02-28,282688554.4276,1.5016
2020-02-27,EOS,3315685386.2814,2020-02-28,3229727115.8421,2.5925
2020-02-27,Ethereum,24915636230.767,2020-02-28,24919509264.9173,0.0155
2020-02-27,IOTA,598305664.6348,2020-02-28,600435563.2946,0.356
2020-02-27,Litecoin,3947440768.7321,2020-02-28,3835945102.9454,2.8245
2020-02-27,Monero,1219212492.5318,2020-02-28,1190041266.6139,2.3926
2020-02-27,NEM,447418623.6358,2020-02-28,450460796.0052,0.6799
2020-02-27,Stellar,1212527970.5742,2020-02-28,1178058217.0022,2.8428
2020-02-27,Tether,4635002128.7859,2020-02-28,4628852893.801,0.1327
2020-02-27,TRON,1129478246.4298,2020-02-28,1137338039.027,0.6959
2020-02-27,USD Coin,438638697.645,2020-02-28,436244469.922,0.5458
2020-02-27,Wrapped Bitcoin,7808078.1446,2020-02-28,7720973.0472,1.1156
2020-02-27,XRP,10373699552.576,2020-02-28,10344935599.445,0.2773
2020-03-02,Binance Coin,3081814362.1834,2020-03-03,3054303980.8637,0.8927
2020-03-02,Bitcoin,161861167745.164,2020-03-03,160383579416.238,0.9129
2020-03-02,Cardano,1269212106.9883,2020-03-03,1264228223.8833,0.3927
2020-03-02,Chainlink,1475252493.0675,2020-03-03,1604271178.986,8.7455
2020-03-02,Cosmos,702641441.1884,2020-03-03,692148313.0018,1.4934
2020-03-02,Crypto.com Coin,761159288.3734,2020-03-03,781658919.3905,2.6932
2020-03-02,Dogecoin,290189207.4532,2020-03-03,308838196.5642,6.4265
2020-03-02,EOS,3393218764.4417,2020-03-03,3351907473.5817,1.2175
2020-03-02,Ethereum,25347534007.3968,2020-03-03,24681090482.5459,2.6292
2020-03-02,IOTA,620543345.5642,2020-03-03,623938144.1013,0.5471
2020-03-02,Litecoin,3916306948.9434,2020-03-03,3926290828.6085,0.2549
2020-03-02,Monero,1196179395.2297,2020-03-03,1153408422.6401,3.5756
2020-03-02,NEM,481626997.5011,2020-03-03,484626175.3208,0.6227
2020-03-02,Stellar,1196467589.548,2020-03-03,1180080996.9316,1.3696
2020-03-02,Tether,4619155546.5318,2020-03-03,4653959468.4761,0.7535
2020-03-02,TRON,1166572861.4796,2020-03-03,1151648273.9265,1.2794
2020-03-02,USD Coin,448782632.3713,2020-03-03,453161638.6289,0.9758
2020-03-02,Wrapped Bitcoin,7926718.3014,2020-03-03,7822593.7488,1.3136
2020-03-02,XRP,10452240984.0815,2020-03-03,10261064959.0686,1.829
2020-03-03,Binance Coin,3054303980.8637,2020-03-04,3104386462.913,1.6397
2020-03-03,Bitcoin,160383579416.238,2020-03-04,159807857328.088,0.359
2020-03-03,Cardano,1264228223.8833,2020-03-04,1270530335.4569,0.4985
2020-03-03,Chainlink,1604271178.986,2020-03-04,1625704995.8065,1.336
2020-03-03,Cosmos,692148313.0018,2020-03-04,713568207.2691,3.0947
2020-03-03,Crypto.com Coin,781658919.3905,2020-03-04,783224961.034,0.2003
2020-03-03,Dogecoin,308838196.5642,2020-03-04,296360513.8772,4.0402
2020-03-03,EOS,3351907473.5817,2020-03-04,3310676569.9559,1.2301
2020-03-03,Ethereum,24681090482.5459,2020-03-04,24688386921.3985,0.0296
2020-03-03,IOTA,623938144.1013,2020-03-04,619280928.2549,0.7464
2020-03-03,Litecoin,3926290828.6085,2020-03-04,3877791381.7986,1.2352
2020-03-03,Monero,1153408422.6401,2020-03-04,1150133579.8268,0.2839
2020-03-03,NEM,484626175.3208,2020-03-04,473445158.9882,2.3071
2020-03-03,Stellar,1180080996.9316,2020-03-04,1184959544.6614,0.4134
2020-03-03,Tether,4653959468.4761,2020-03-04,4645253482.9702,0.1871
2020-03-03,TRON,1151648273.9265,2020-03-04,1180988153.2304,2.5476
2020-03-03,USD Coin,453161638.6289,2020-03-04,463047219.3691,2.1815
2020-03-03,Wrapped Bitcoin,7822593.7488,2020-03-04,7753655.6087,0.8813
2020-03-03,XRP,10261064959.0686,2020-03-04,10267618514.5654,0.0639
2020-03-04,Binance Coin,3104386462.913,2020-03-05,3235479596.3422,4.2228
2020-03-04,Bitcoin,159807857328.088,2020-03-05,165731679917.865,3.7068
2020-03-04,Cardano,1270530335.4569,2020-03-05,1323762215.2327,4.1897
2020-03-04,Chainlink,1625704995.8065,2020-03-05,1652439037.298,1.6445
2020-03-04,Cosmos,713568207.2691,2020-03-05,717116869.3186,0.4973
2020-03-04,Crypto.com Coin,783224961.034,2020-03-05,814557421.2924,4.0004
2020-03-04,Dogecoin,296360513.8772,2020-03-05,309716478.8117,4.5067
2020-03-04,EOS,3310676569.9559,2020-03-05,3477934568.5188,5.0521
2020-03-04,Ethereum,24688386921.3985,2020-03-05,25213804821.1574,2.1282
2020-03-04,IOTA,619280928.2549,2020-03-05,640929579.3375,3.4958
2020-03-04,Litecoin,3877791381.7986,2020-03-05,3985045688.733,2.7659
2020-03-04,Monero,1150133579.8268,2020-03-05,1199075142.0351,4.2553
2020-03-04,NEM,473445158.9882,2020-03-05,488802445.881,3.2437
2020-03-04,Stellar,1184959544.6614,2020-03-05,1208503878.0445,1.9869
2020-03-04,Tether,4645253482.9702,2020-03-05,4654076713.8328,0.1899
2020-03-04,TRON,1180988153.2304,2020-03-05,1193079626.0171,1.0238
2020-03-04,USD Coin,463047219.3691,2020-03-05,459970199.7645,0.6645
2020-03-04,Wrapped Bitcoin,7753655.6087,2020-03-05,8068463.7048,4.0601
2020-03-04,XRP,10267618514.5654,2020-03-05,10497998118.4859,2.2437
2020-03-05,Binance Coin,3235479596.3422,2020-03-06,3311126110.1781,2.338
2020-03-05,Bitcoin,165731679917.865,2020-03-06,166548261959.532,0.4927
2020-03-05,Cardano,1323762215.2327,2020-03-06,1333906156.7426,0.7663
2020-03-05,Chainlink,1652439037.298,2020-03-06,1637474152.7655,0.9056
2020-03-05,Cosmos,717116869.3186,2020-03-06,733034138.9109,2.2196
2020-03-05,Crypto.com Coin,814557421.2924,2020-03-06,808707031.1481,0.7182
2020-03-05,Dogecoin,309716478.8117,2020-03-06,308500232.5328,0.3927
2020-03-05,EOS,3477934568.5188,2020-03-06,3526549521.7977,1.3978
2020-03-05,Ethereum,25213804821.1574,2020-03-06,26785082138.7094,6.2318
2020-03-05,IOTA,640929579.3375,2020-03-06,646572388.7992,0.8804
2020-03-05,Litecoin,3985045688.733,2020-03-06,4048469920.738,1.5916
2020-03-05,Monero,1199075142.0351,2020-03-06,1204150798.8518,0.4233
2020-03-05,NEM,488802445.881,2020-03-06,489118774.7085,0.0647
2020-03-05,Stellar,1208503878.0445,2020-03-06,1238698121.7705,2.4985
2020-03-05,Tether,4654076713.8328,2020-03-06,4635080376.65,0.4082
2020-03-05,TRON,1193079626.0171,2020-03-06,1216011488.4601,1.9221
2020-03-05,USD Coin,459970199.7645,2020-03-06,458672760.1093,0.2821
2020-03-05,Wrapped Bitcoin,8068463.7048,2020-03-06,8056926.3625,0.143
2020-03-05,XRP,10497998118.4859,2020-03-06,10695465318.1854,1.881
2020-03-06,Binance Coin,3311126110.1781,2020-03-07,3138663735.9417,5.2086
2020-03-06,Bitcoin,166548261959.532,2020-03-07,162684945902.611,2.3196
2020-03-06,Cardano,1333906156.7426,2020-03-07,1268987676.9118,4.8668
2020-03-06,Chainlink,1637474152.7655,2020-03-07,1520607569.082,7.137
2020-03-06,Cosmos,733034138.9109,2020-03-07,690453897.6541,5.8088
2020-03-06,Crypto.com Coin,808707031.1481,2020-03-07,798629239.4947,1.2462
2020-03-06,Dogecoin,308500232.5328,2020-03-07,297267547.2132,3.6411
2020-03-06,EOS,3526549521.7977,2020-03-07,3366250140.1895,4.5455
2020-03-06,Ethereum,26785082138.7094,2020-03-07,26164459703.9251,2.317
2020-03-06,IOTA,646572388.7992,2020-03-07,622842736.7036,3.6701
2020-03-06,Litecoin,4048469920.738,2020-03-07,3889681823.5144,3.9222
2020-03-06,Monero,1204150798.8518,2020-03-07,1143443765.3446,5.0415
2020-03-06,NEM,489118774.7085,2020-03-07,499671304.4973,2.1575
2020-03-06,Stellar,1238698121.7705,2020-03-07,1183231787.0369,4.4778
2020-03-06,Tether,4635080376.65,2020-03-07,4643212804.9366,0.1755
2020-03-06,TRON,1216011488.4601,2020-03-07,1136886287.1723,6.5069
2020-03-06,USD Coin,458672760.1093,2020-03-07,459837844.0595,0.254
2020-03-06,Wrapped Bitcoin,8056926.3625,2020-03-07,7861407.3267,2.4267
2020-03-06,XRP,10695465318.1854,2020-03-07,10387966255.3492,2.875
2020-03-10,Binance Coin,2624783868.5424,2020-03-11,2570218252.053,2.0789
2020-03-10,Bitcoin,144465567734.489,2020-03-11,144508402670.563,0.0297
2020-03-10,Cardano,1075849153.3269,2020-03-11,1027986945.6606,4.4488
2020-03-10,Chainlink,1429726103.5925,2020-03-11,1336130848.542,6.5464
2020-03-10,Cosmos,586230694.5906,2020-03-11,567437541.1245,3.2058
2020-03-10,Crypto.com Coin,699711434.7888,2020-03-11,698810477.914,0.1288
2020-03-10,Dogecoin,272882609.9868,2020-03-11,270074772.3795,1.029
2020-03-10,EOS,2835752371.0198,2020-03-11,2817698134.1376,0.6367
2020-03-10,Ethereum,22093126953.1259,2020-03-11,21446678546.1607,2.926
2020-03-10,IOTA,550390895.7463,2020-03-11,541776235.8791,1.5652
2020-03-10,Litecoin,3229716139.8837,2020-03-11,3114857126.065,3.5563
2020-03-10,Monero,960460784.1626,2020-03-11,945828552.7834,1.5235
2020-03-10,NEM,404067803.7196,2020-03-11,395928937.5418,2.0142
