Date,Name,High,PostDate,PostHigh,Change
2020-02-12,XRP,0.3075,2020-02-13,0.3361,9.3008
2020-02-13,Binance Coin,27.1175,2020-02-14,26.47,2.3878
2020-02-13,Bitcoin,10457.6272,2020-02-14,10321.9958,1.297
2020-02-13,Cardano,0.0721,2020-02-14,0.071,1.5257
2020-02-13,Chainlink,4.0916,2020-02-14,4.4727,9.3142
2020-02-13,Cosmos,5.2277,2020-02-14,5.1248,1.9684
2020-02-13,Crypto.com Coin,0.0671,2020-02-14,0.0873,30.1043
2020-02-13,Dogecoin,0.0032,2020-02-14,0.0031,3.125
2020-02-13,EOS,5.4756,2020-02-14,5.4141,1.1232
2020-02-13,Ethereum,273.7411,2020-02-14,285.0564,4.1336
2020-02-13,IOTA,0.347,2020-02-14,0.3255,6.196
2020-02-13,Litecoin,83.6892,2020-02-14,83.4643,0.2687
2020-02-13,Monero,96.0471,2020-02-14,94.8914,1.2033
2020-02-13,NEM,0.0741,2020-02-14,0.0732,1.2146
2020-02-13,Stellar,0.0867,2020-02-14,0.0866,0.1153
2020-02-13,Tether,1.0158,2020-02-14,1.0041,1.1518
2020-02-13,TRON,0.0257,2020-02-14,0.0266,3.5019
2020-02-13,USD Coin,1.0468,2020-02-14,1.0228,2.2927
2020-02-13,Wrapped Bitcoin,10589.1654,2020-02-14,10544.2038,0.4246
2020-02-13,XRP,0.3361,2020-02-14,0.3376,0.4463
2020-02-14,Binance Coin,26.47,2020-02-15,26.4383,0.1198
2020-02-14,Bitcoin,10321.9958,2020-02-15,10341.5559,0.1895
2020-02-14,Cardano,0.071,2020-02-15,0.0711,0.1408
2020-02-14,Chainlink,4.4727,2020-02-15,4.6074,3.0116
2020-02-14,Cosmos,5.1248,2020-02-15,5.126,0.0234
2020-02-14,Crypto.com Coin,0.0873,2020-02-15,0.0713,18.3276
2020-02-14,Dogecoin,0.0031,2020-02-15,0.0032,3.2258
2020-02-14,EOS,5.4141,2020-02-15,5.3802,0.6261
2020-02-14,Ethereum,285.0564,2020-02-15,287.1237,0.7252
2020-02-14,IOTA,0.3255,2020-02-15,0.3256,0.0307
2020-02-14,Litecoin,83.4643,2020-02-15,83.3842,0.096
2020-02-14,Monero,94.8914,2020-02-15,96.7774,1.9875
2020-02-14,NEM,0.0732,2020-02-15,0.0757,3.4153
2020-02-14,Stellar,0.0866,2020-02-15,0.0873,0.8083
2020-02-14,Tether,1.0041,2020-02-15,1.0152,1.1055
2020-02-14,TRON,0.0266,2020-02-15,0.0265,0.3759
2020-02-14,USD Coin,1.0228,2020-02-15,1.0308,0.7822
2020-02-14,Wrapped Bitcoin,10544.2038,2020-02-15,11950.9027,13.341
2020-02-14,XRP,0.3376,2020-02-15,0.344,1.8957
2020-02-19,Binance Coin,24.3319,2020-02-20,22.6654,6.849
2020-02-19,Bitcoin,10191.6758,2020-02-20,9643.2167,5.3814
2020-02-19,Cardano,0.0629,2020-02-20,0.0587,6.6773
2020-02-19,Chainlink,4.8209,2020-02-20,4.4655,7.3721
2020-02-19,Cosmos,4.6883,2020-02-20,4.5524,2.8987
2020-02-19,Crypto.com Coin,0.0627,2020-02-20,0.0608,3.0303
2020-02-19,Dogecoin,0.0029,2020-02-20,0.0027,6.8966
2020-02-19,EOS,4.6057,2020-02-20,4.0634,11.7745
2020-02-19,Ethereum,283.5379,2020-02-20,263.6954,6.9982
2020-02-19,IOTA,0.2938,2020-02-20,0.2708,7.8285
2020-02-19,Litecoin,78.1988,2020-02-20,72.1667,7.7138
2020-02-19,Monero,86.526,2020-02-20,78.9017,8.8116
2020-02-19,NEM,0.0658,2020-02-20,0.0605,8.0547
2020-02-19,Stellar,0.0786,2020-02-20,0.0719,8.5242
2020-02-19,Tether,1.031,2020-02-20,1.0112,1.9205
2020-02-19,TRON,0.0226,2020-02-20,0.0205,9.292
2020-02-19,USD Coin,1.0461,2020-02-20,1.0153,2.9443
2020-02-19,Wrapped Bitcoin,10252.5826,2020-02-20,9815.3389,4.2647
2020-02-19,XRP,0.3037,2020-02-20,0.2815,7.3098
2020-02-20,Binance Coin,22.6654,2020-02-21,22.7551,0.3958
2020-02-20,Bitcoin,9643.2167,2020-02-21,9723.015,0.8275
2020-02-20,Cardano,0.0587,2020-02-21,0.0599,2.0443
2020-02-20,Chainlink,4.4655,2020-02-21,4.4841,0.4165
2020-02-20,Cosmos,4.5524,2020-02-21,4.9662,9.0897
2020-02-20,Crypto.com Coin,0.0608,2020-02-21,0.059,2.9605
2020-02-20,Dogecoin,0.0027,2020-02-21,0.0027,0.0
2020-02-20,EOS,4.0634,2020-02-21,4.167,2.5496
2020-02-20,Ethereum,263.6954,2020-02-21,267.0048,1.255
2020-02-20,IOTA,0.2708,2020-02-21,0.2729,0.7755
2020-02-20,Litecoin,72.1667,2020-02-21,74.9394,3.8421
2020-02-20,Monero,78.9017,2020-02-21,81.856,3.7443
2020-02-20,NEM,0.0605,2020-02-21,0.0645,6.6116
2020-02-20,Stellar,0.0719,2020-02-21,0.0734,2.0862
2020-02-20,Tether,1.0112,2020-02-21,1.0072,0.3956
2020-02-20,TRON,0.0205,2020-02-21,0.0205,0.0
2020-02-20,USD Coin,1.0153,2020-02-21,1.0175,0.2167
2020-02-20,Wrapped Bitcoin,9815.3389,2020-02-21,9843.8038,0.29
2020-02-20,XRP,0.2815,2020-02-21,0.2779,1.2789
2020-02-21,Binance Coin,22.7551,2020-02-22,22.3187,1.9178
2020-02-21,Bitcoin,9723.015,2020-02-22,9698.2311,0.2549
2020-02-21,Cardano,0.0599,2020-02-22,0.059,1.5025
2020-02-21,Chainlink,4.4841,2020-02-22,4.3358,3.3072
2020-02-21,Cosmos,4.9662,2020-02-22,5.0876,2.4445
2020-02-21,Crypto.com Coin,0.059,2020-02-22,0.0598,1.3559
2020-02-21,Dogecoin,0.0027,2020-02-22,0.0027,0.0
2020-02-21,EOS,4.167,2020-02-22,4.1516,0.3696
2020-02-21,Ethereum,267.0048,2020-02-22,266.3872,0.2313
2020-02-21,IOTA,0.2729,2020-02-22,0.2733,0.1466
2020-02-21,Litecoin,74.9394,2020-02-22,76.4852,2.0627
2020-02-21,Monero,81.856,2020-02-22,82.6989,1.0297
2020-02-21,NEM,0.0645,2020-02-22,0.0643,0.3101
2020-02-21,Stellar,0.0734,2020-02-22,0.0724,1.3624
2020-02-21,Tether,1.0072,2020-02-22,1.0072,0.0
2020-02-21,TRON,0.0205,2020-02-22,0.0203,0.9756
2020-02-21,USD Coin,1.0175,2020-02-22,1.0188,0.1278
2020-02-21,Wrapped Bitcoin,9843.8038,2020-02-22,9762.428,0.8267
2020-02-21,XRP,0.2779,2020-02-22,0.277,0.3239
2020-02-25,Binance Coin,22.1446,2020-02-26,20.5198,7.3372
2020-02-25,Bitcoin,9652.7369,2020-02-26,9354.7783,3.0868
2020-02-25,Cardano,0.059,2020-02-26,0.0565,4.2373
2020-02-25,Chainlink,3.953,2020-02-26,3.8261,3.2102
2020-02-25,Cosmos,4.3871,2020-02-26,4.0654,7.3329
2020-02-25,Crypto.com Coin,0.0606,2020-02-26,0.0593,2.1452
2020-02-25,Dogecoin,0.0026,2020-02-26,0.0025,3.8462
2020-02-25,EOS,4.2131,2020-02-26,4.1034,2.6038
2020-02-25,Ethereum,265.4315,2020-02-26,249.6497,5.9457
2020-02-25,IOTA,0.262,2020-02-26,0.2494,4.8092
2020-02-25,Litecoin,75.8071,2020-02-26,71.865,5.2002
2020-02-25,Monero,81.5063,2020-02-26,77.7033,4.6659
2020-02-25,NEM,0.0575,2020-02-26,0.0532,7.4783
2020-02-25,Stellar,0.0701,2020-02-26,0.0655,6.5621
2020-02-25,Tether,1.0126,2020-02-26,1.0127,0.0099
2020-02-25,TRON,0.0199,2020-02-26,0.0191,4.0201
2020-02-25,USD Coin,1.0096,2020-02-26,1.0112,0.1585
2020-02-25,Wrapped Bitcoin,9730.9019,2020-02-26,9383.2629,3.5725
2020-02-25,XRP,0.2708,2020-02-26,0.255,5.8346
2020-02-26,Binance Coin,20.5198,2020-02-27,19.6151,4.4089
2020-02-26,Bitcoin,9354.7783,2020-02-27,8932.893,4.5098
2020-02-26,Cardano,0.0565,2020-02-27,0.0519,8.1416
2020-02-26,Chainlink,3.8261,2020-02-27,4.1107,7.4384
2020-02-26,Cosmos,4.0654,2020-02-27,3.847,5.3722
2020-02-26,Crypto.com Coin,0.0593,2020-02-27,0.0545,8.0944
2020-02-26,Dogecoin,0.0025,2020-02-27,0.0024,4.0
2020-02-26,EOS,4.1034,2020-02-27,3.7113,9.5555
2020-02-26,Ethereum,249.6497,2020-02-27,237.2289,4.9753
2020-02-26,IOTA,0.2494,2020-02-27,0.2292,8.0994
2020-02-26,Litecoin,71.865,2020-02-27,64.6237,10.0763
2020-02-26,Monero,77.7033,2020-02-27,72.326,6.9203
2020-02-26,NEM,0.0532,2020-02-27,0.0588,10.5263
2020-02-26,Stellar,0.0655,2020-02-27,0.0624,4.7328
2020-02-26,Tether,1.0127,2020-02-27,1.0075,0.5135
2020-02-26,TRON,0.0191,2020-02-27,0.0175,8.377
2020-02-26,USD Coin,1.0112,2020-02-27,1.0066,0.4549
2020-02-26,Wrapped Bitcoin,9383.2629,2020-02-27,9057.784,3.4687
2020-02-26,XRP,0.255,2020-02-27,0.2462,3.451
2020-02-27,Binance Coin,19.6151,2020-02-28,19.7195,0.5322
2020-02-27,Bitcoin,8932.893,2020-02-28,8890.456,0.4751
2020-02-27,Cardano,0.0519,2020-02-28,0.0512,1.3487
2020-02-27,Chainlink,4.1107,2020-02-28,4.1993,2.1554
2020-02-27,Cosmos,3.847,2020-02-28,3.7445,2.6644
2020-02-27,Crypto.com Coin,0.0545,2020-02-28,0.0544,0.1835
2020-02-27,Dogecoin,0.0024,2020-02-28,0.0024,0.0
2020-02-27,EOS,3.7113,2020-02-28,3.6763,0.9431
2020-02-27,Ethereum,237.2289,2020-02-28,234.2089,1.273
2020-02-27,IOTA,0.2292,2020-02-28,0.2213,3.4468
2020-02-27,Litecoin,64.6237,2020-02-28,63.1715,2.2472
2020-02-27,Monero,72.326,2020-02-28,71.2934,1.4277
2020-02-27,NEM,0.0588,2020-02-28,0.0532,9.5238
2020-02-27,Stellar,0.0624,2020-02-28,0.0614,1.6026
2020-02-27,Tether,1.0075,2020-02-28,1.0111,0.3573
2020-02-27,TRON,0.0175,2020-02-28,0.0173,1.1429
2020-02-27,USD Coin,1.0066,2020-02-28,1.0076,0.0993
2020-02-27,Wrapped Bitcoin,9057.784,2020-02-28,9035.9747,0.2408
2020-02-27,XRP,0.2462,2020-02-28,0.2432,1.2185
2020-03-02,Binance Coin,20.054,2020-03-03,20.3596,1.5239
2020-03-02,Bitcoin,8921.3084,2020-03-03,8901.5987,0.2209
2020-03-02,Cardano,0.0496,2020-03-03,0.0494,0.4032
2020-03-02,Chainlink,4.3135,2020-03-03,4.6576,7.9773
2020-03-02,Cosmos,3.757,2020-03-03,3.6918,1.7354
2020-03-02,Crypto.com Coin,0.0558,2020-03-03,0.0576,3.2258
2020-03-02,Dogecoin,0.0024,2020-03-03,0.0025,4.1667
2020-03-02,EOS,3.7343,2020-03-03,3.7117,0.6052
2020-03-02,Ethereum,232.8116,2020-03-03,232.3258,0.2087
2020-03-02,IOTA,0.2261,2020-03-03,0.2285,1.0615
2020-03-02,Litecoin,61.9412,2020-03-03,62.355,0.6681
2020-03-02,Monero,68.9278,2020-03-03,68.7788,0.2162
2020-03-02,NEM,0.0547,2020-03-03,0.0549,0.3656
2020-03-02,Stellar,0.0598,2020-03-03,0.0601,0.5017
2020-03-02,Tether,1.0036,2020-03-03,1.0084,0.4783
2020-03-02,TRON,0.0177,2020-03-03,0.0176,0.565
2020-03-02,USD Coin,1.0042,2020-03-03,1.0055,0.1295
2020-03-02,Wrapped Bitcoin,8940.4537,2020-03-03,8962.2538,0.2438
2020-03-02,XRP,0.2403,2020-03-03,0.2388,0.6242
2020-03-03,Binance Coin,20.3596,2020-03-04,20.229,0.6415
2020-03-03,Bitcoin,8901.5987,2020-03-04,8843.3657,0.6542
2020-03-03,Cardano,0.0494,2020-03-04,0.0503,1.8219
2020-03-03,Chainlink,4.6576,2020-03-04,4.9505,6.2886
2020-03-03,Cosmos,3.6918,2020-03-04,3.8858,5.2549
2020-03-03,Crypto.com Coin,0.0576,2020-03-04,0.0577,0.1736
2020-03-03,Dogecoin,0.0025,2020-03-04,0.0025,0.0
2020-03-03,EOS,3.7117,2020-03-04,3.6745,1.0022
2020-03-03,Ethereum,232.3258,2020-03-04,228.0404,1.8446
2020-03-03,IOTA,0.2285,2020-03-04,0.2252,1.4442
2020-03-03,Litecoin,62.355,2020-03-04,61.5657,1.2658
2020-03-03,Monero,68.7788,2020-03-04,67.8994,1.2786
2020-03-03,NEM,0.0549,2020-03-04,0.0547,0.3643
2020-03-03,Stellar,0.0601,2020-03-04,0.0591,1.6639
2020-03-03,Tether,1.0084,2020-03-04,1.0076,0.0793
2020-03-03,TRON,0.0176,2020-03-04,0.0177,0.5682
2020-03-03,USD Coin,1.0055,2020-03-04,1.0047,0.0796
2020-03-03,Wrapped Bitcoin,8962.2538,2020-03-04,8901.7517,0.6751
2020-03-03,XRP,0.2388,2020-03-04,0.238,0.335
2020-03-04,Binance Coin,20.229,2020-03-05,21.4672,6.1209
2020-03-04,Bitcoin,8843.3657,2020-03-05,9142.0543,3.3775
2020-03-04,Cardano,0.0503,2020-03-05,0.0523,3.9761
2020-03-04,Chainlink,4.9505,2020-03-05,4.8853,1.317
2020-03-04,Cosmos,3.8858,2020-03-05,3.9341,1.243
2020-03-04,Crypto.com Coin,0.0577,2020-03-05,0.0585,1.3865
2020-03-04,Dogecoin,0.0025,2020-03-05,0.0025,0.0
2020-03-04,EOS,3.6745,2020-03-05,3.8325,4.2999
2020-03-04,Ethereum,228.0404,2020-03-05,234.3645,2.7732
2020-03-04,IOTA,0.2252,2020-03-05,0.2386,5.9503
2020-03-04,Litecoin,61.5657,2020-03-05,63.1438,2.5633
2020-03-04,Monero,67.8994,2020-03-05,70.0886,3.2242
2020-03-04,NEM,0.0547,2020-03-05,0.0558,2.011
2020-03-04,Stellar,0.0591,2020-03-05,0.0609,3.0457
2020-03-04,Tether,1.0076,2020-03-05,1.0061,0.1489
2020-03-04,TRON,0.0177,2020-03-05,0.0183,3.3898
2020-03-04,USD Coin,1.0047,2020-03-05,1.0057,0.0995
2020-03-04,Wrapped Bitcoin,8901.7517,2020-03-05,9162.6363,2.9307
2020-03-04,XRP,0.238,2020-03-05,0.2429,2.0588
2020-03-05,Binance Coin,21.4672,2020-03-06,21.7017,1.0924
2020-03-05,Bitcoin,9142.0543,2020-03-06,9167.6958,0.2805
2020-03-05,Cardano,0.0523,2020-03-06,0.0517,1.1472
2020-03-05,Chainlink,4.8853,2020-03-06,4.7459,2.8535
2020-03-05,Cosmos,3.9341,2020-03-06,3.8736,1.5378
2020-03-05,Crypto.com Coin,0.0585,2020-03-06,0.0583,0.3419
2020-03-05,Dogecoin,0.0025,2020-03-06,0.0025,0.0
2020-03-05,EOS,3.8325,2020-03-06,3.8499,0.454
2020-03-05,Ethereum,234.3645,2020-03-06,243.555,3.9215
2020-03-05,IOTA,0.2386,2020-03-06,0.2337,2.0536
2020-03-05,Litecoin,63.1438,2020-03-06,63.7733,0.9969
2020-03-05,Monero,70.0886,2020-03-06,69.7013,0.5526
2020-03-05,NEM,0.0558,2020-03-06,0.0567,1.6129
2020-03-05,Stellar,0.0609,2020-03-06,0.0612,0.4926
2020-03-05,Tether,1.0061,2020-03-06,1.0059,0.0199
2020-03-05,TRON,0.0183,2020-03-06,0.0183,0.0
2020-03-05,USD Coin,1.0057,2020-03-06,1.0056,0.0099
2020-03-05,Wrapped Bitcoin,9162.6363,2020-03-06,9235.6691,0.7971
2020-03-05,XRP,0.2429,2020-03-06,0.2459,1.2351
2020-03-06,Binance Coin,21.7017,2020-03-07,21.4275,1.2635
2020-03-06,Bitcoin,9167.6958,2020-03-07,9163.2211,0.0488
2020-03-06,Cardano,0.0517,2020-03-07,0.0517,0.0
2020-03-06,Chainlink,4.7459,2020-03-07,4.679,1.4096
2020-03-06,Cosmos,3.8736,2020-03-07,3.8543,0.4982
2020-03-06,Crypto.com Coin,0.0583,2020-03-07,0.0578,0.8576
2020-03-06,Dogecoin,0.0025,2020-03-07,0.0025,0.0
2020-03-06,EOS,3.8499,2020-03-07,3.8457,0.1091
2020-03-06,Ethereum,243.555,2020-03-07,249.9785,2.6374
2020-03-06,IOTA,0.2337,2020-03-07,0.2392,2.3534
2020-03-06,Litecoin,63.7733,2020-03-07,63.7578,0.0243
2020-03-06,Monero,69.7013,2020-03-07,69.0581,0.9228
2020-03-06,NEM,0.0567,2020-03-07,0.0569,0.3527
2020-03-06,Stellar,0.0612,2020-03-07,0.0614,0.3268
2020-03-06,Tether,1.0059,2020-03-07,1.0077,0.1789
2020-03-06,TRON,0.0183,2020-03-07,0.0183,0.0
2020-03-06,USD Coin,1.0056,2020-03-07,1.0087,0.3083
2020-03-06,Wrapped Bitcoin,9235.6691,2020-03-07,9170.5781,0.7048
2020-03-06,XRP,0.2459,2020-03-07,0.2446,0.5287
2020-03-10,Binance Coin,17.4417,2020-03-11,17.0991,1.9643
2020-03-10,Bitcoin,8136.9452,2020-03-11,7950.8144,2.2875
2020-03-10,Cardano,0.043,2020-03-11,0.0417,3.0233
2020-03-10,Chainlink,4.2042,2020-03-11,4.1068,2.3167
2020-03-10,Cosmos,3.1842,2020-03-11,3.0948,2.8076
2020-03-10,Crypto.com Coin,0.0519,2020-03-11,0.0498,4.0462
2020-03-10,Dogecoin,0.0023,2020-03-11,0.0022,4.3478
2020-03-10,EOS,3.1459,2020-03-11,3.1179,0.89
2020-03-10,Ethereum,205.7143,2020-03-11,202.9543,1.3417
2020-03-10,IOTA,0.1994,2020-03-11,0.2011,0.8526
2020-03-10,Litecoin,51.2523,2020-03-11,50.6119,1.2495
2020-03-10,Monero,56.8382,2020-03-11,55.8385,1.7589
2020-03-10,NEM,0.0477,2020-03-11,0.0458,3.9832
2020-03-10,Stellar,0.0531,2020-03-11,0.0525,1.1299
2020-03-10,Tether,1.0133,2020-03-11,1.0077,0.5526
2020-03-10,TRON,0.0153,2020-03-11,0.0153,0.0
2020-03-10,USD Coin,1.0167,2020-03-11,1.006,1.0524
2020-03-10,Wrapped Bitcoin,8179.2961,2020-03-11,8036.8762,1.7412
2020-03-10,XRP,0.2153,2020-03-11,0.2134,0.8825
2020-03-11,Binance Coin,17.0991,2020-03-12,16.5583,3.1627
2020-03-11,Bitcoin,7950.8144,2020-03-12,7929.116,0.2729
2020-03-11,Cardano,0.0417,2020-03-12,0.0397,4.7962
2020-03-11,Chainlink,4.1068,2020-03-12,3.8341,6.6402
2020-03-11,Cosmos,3.0948,2020-03-12,2.9928,3.2959
2020-03-11,Crypto.com Coin,0.0498,2020-03-12,0.0494,0.8032
2020-03-11,Dogecoin,0.0022,2020-03-12,0.0022,0.0
2020-03-11,EOS,3.1179,2020-03-12,3.0667,1.6421
2020-03-11,Ethereum,202.9543,2020-03-12,195.1479,3.8464
2020-03-11,IOTA,0.2011,2020-03-12,0.1956,2.735
2020-03-11,Litecoin,50.6119,2020-03-12,48.5582,4.0577
2020-03-11,Monero,55.8385,2020-03-12,54.181,2.9684
2020-03-11,NEM,0.0458,2020-03-12,0.0443,3.2751
2020-03-11,Stellar,0.0525,2020-03-12,0.0505,3.8095
2020-03-11,Tether,1.0077,2020-03-12,1.0785,7.0259
2020-03-11,TRON,0.0153,2020-03-12,0.0149,2.6144
2020-03-11,USD Coin,1.006,2020-03-12,1.0791,7.2664
2020-03-11,Wrapped Bitcoin,8036.8762,2020-03-12,7981.2293,0.6924
2020-03-11,XRP,0.2134,2020-03-12,0.2091,2.015
2020-03-12,Binance Coin,16.5583,2020-03-13,11.3491,31.4598
2020-03-12,Bitcoin,7929.116,2020-03-13,5838.1149,26.3712
2020-03-12,Cardano,0.0397,2020-03-13,0.0292,26.4484
2020-03-12,Chainlink,3.8341,2020-03-13,2.7146,29.1985
2020-03-12,Cosmos,2.9928,2020-03-13,1.9412,35.1377
2020-03-12,Crypto.com Coin,0.0494,2020-03-13,0.0362,26.7206
2020-03-12,Dogecoin,0.0022,2020-03-13,0.0018,18.1818
2020-03-12,EOS,3.0667,2020-03-13,2.1858,28.7247
2020-03-12,Ethereum,195.1479,2020-03-13,137.4295,29.5767
2020-03-12,IOTA,0.1956,2020-03-13,0.1431,26.8405
2020-03-12,Litecoin,48.5582,2020-03-13,39.2478,19.1737
2020-03-12,Monero,54.181,2020-03-13,39.9409,26.2825
2020-03-12,NEM,0.0443,2020-03-13,0.0385,13.0926
2020-03-12,Stellar,0.0505,2020-03-13,0.0411,18.6139
2020-03-12,Tether,1.0785,2020-03-13,1.0848,0.5841
2020-03-12,TRON,0.0149,2020-03-13,0.0108,27.5168
2020-03-12,USD Coin,1.0791,2020-03-13,1.0604,1.7329
2020-03-12,Wrapped Bitcoin,7981.2293,2020-03-13,5900.2415,26.0735
2020-03-12,XRP,0.2091,2020-03-13,0.1648,21.186
2020-03-13,Binance Coin,11.3491,2020-03-14,11.2868,0.5489
2020-03-13,Bitcoin,5838.1149,2020-03-14,5625.2265,3.6465
2020-03-13,Cardano,0.0292,2020-03-14,0.029,0.6849
2020-03-13,Chainlink,2.7146,2020-03-14,2.5017,7.8428
2020-03-13,Cosmos,1.9412,2020-03-14,1.9875,2.3851
2020-03-13,Crypto.com Coin,0.0362,2020-03-14,0.0356,1.6575
2020-03-13,Dogecoin,0.0018,2020-03-14,0.0018,0.0
2020-03-13,EOS,2.1858,2020-03-14,2.1311,2.5025
2020-03-13,Ethereum,137.4295,2020-03-14,134.4844,2.143
2020-03-13,IOTA,0.1431,2020-03-14,0.1538,7.4773
2020-03-13,Litecoin,39.2478,2020-03-14,37.5985,4.2023
2020-03-13,Monero,39.9409,2020-03-14,39.8161,0.3125
2020-03-13,NEM,0.0385,2020-03-14,0.0361,6.2338
2020-03-13,Stellar,0.0411,2020-03-14,0.0405,1.4599
2020-03-13,Tether,1.0848,2020-03-14,1.0142,6.5081
2020-03-13,TRON,0.0108,2020-03-14,0.0106,1.8519
2020-03-13,USD Coin,1.0604,2020-03-14,1.0076,4.9793
2020-03-13,Wrapped Bitcoin,5900.2415,2020-03-14,5648.703,4.2632
2020-03-13,XRP,0.1648,2020-03-14,0.16,2.9126
2020-03-15,Binance Coin,11.1744,2020-03-16,10.4259,6.6983
2020-03-15,Bitcoin,5836.645,2020-03-16,5385.2295,7.7342
2020-03-15,Cardano,0.0288,2020-03-16,0.0271,5.9028
2020-03-15,Chainlink,2.3567,2020-03-16,2.112,10.3832
2020-03-15,Cosmos,2.0706,2020-03-16,1.9325,6.6696
2020-03-15,Crypto.com Coin,0.0358,2020-03-16,0.0326,8.9385
2020-03-15,Dogecoin,0.0018,2020-03-16,0.0017,5.5556
2020-03-15,EOS,2.137,2020-03-16,2.0513,4.0103
2020-03-15,Ethereum,132.2421,2020-03-16,124.9961,5.4793
2020-03-15,IOTA,0.1636,2020-03-16,0.1319,19.3765
2020-03-15,Litecoin,38.2311,2020-03-16,36.4459,4.6695
2020-03-15,Monero,40.8369,2020-03-16,38.4578,5.8259
2020-03-15,NEM,0.0372,2020-03-16,0.0371,0.2688
2020-03-15,Stellar,0.0404,2020-03-16,0.0383,5.198
2020-03-15,Tether,1.0186,2020-03-16,1.0414,2.2384
2020-03-15,TRON,0.0109,2020-03-16,0.0103,5.5046
2020-03-15,USD Coin,1.014,2020-03-16,1.0432,2.8797
2020-03-15,Wrapped Bitcoin,5824.3258,2020-03-16,5422.3358,6.9019
2020-03-15,XRP,0.1622,2020-03-16,0.1539,5.1171
2020-03-17,Binance Coin,10.4479,2020-03-18,10.2361,2.0272
2020-03-17,Bitcoin,5371.3485,2020-03-18,5331.8339,0.7357
2020-03-17,Cardano,0.0262,2020-03-18,0.026,0.7634
2020-03-17,Chainlink,2.0462,2020-03-18,1.9056,6.8713
2020-03-17,Cosmos,1.8384,2020-03-18,1.8135,1.3544
2020-03-17,Crypto.com Coin,0.0344,2020-03-18,0.0353,2.6163
2020-03-17,Dogecoin,0.0017,2020-03-18,0.0016,5.8824
2020-03-17,EOS,2.0119,2020-03-18,1.9764,1.7645
2020-03-17,Ethereum,118.9883,2020-03-18,116.0216,2.4933
2020-03-17,IOTA,0.1247,2020-03-18,0.1263,1.2831
2020-03-17,Litecoin,35.4215,2020-03-18,34.1391,3.6204
2020-03-17,Monero,36.737,2020-03-18,36.6454,0.2493
2020-03-17,NEM,0.0347,2020-03-18,0.0348,0.2882
2020-03-17,Stellar,0.0375,2020-03-18,0.0374,0.2667
2020-03-17,Tether,1.013,2020-03-18,1.0113,0.1678
2020-03-17,TRON,0.0103,2020-03-18,0.0101,1.9417
2020-03-17,USD Coin,1.0056,2020-03-18,1.0037,0.1889
2020-03-17,Wrapped Bitcoin,5363.5114,2020-03-18,5354.9969,0.1587
2020-03-17,XRP,0.151,2020-03-18,0.1469,2.7152
2020-03-18,Binance Coin,10.2361,2020-03-19,12.6016,23.1094
2020-03-18,Bitcoin,5331.8339,2020-03-19,6329.7359,18.7159
2020-03-18,Cardano,0.026,2020-03-19,0.0317,21.9231
2020-03-18,Chainlink,1.9056,2020-03-19,2.3438,22.9954
2020-03-18,Cosmos,1.8135,2020-03-19,2.129,17.3973
2020-03-18,Crypto.com Coin,0.0353,2020-03-19,0.0408,15.5807
2020-03-18,Dogecoin,0.0016,2020-03-19,0.0018,12.5
2020-03-18,EOS,1.9764,2020-03-19,2.3678,19.8037
2020-03-18,Ethereum,116.0216,2020-03-19,140.5277,21.122
2020-03-18,IOTA,0.1263,2020-03-19,0.1746,38.2423
2020-03-18,Litecoin,34.1391,2020-03-19,40.2298,17.8408
2020-03-18,Monero,36.6454,2020-03-19,42.518,16.0255
2020-03-18,NEM,0.0348,2020-03-19,0.0415,19.2529
2020-03-18,Stellar,0.0374,2020-03-19,0.0423,13.1016
2020-03-18,Tether,1.0113,2020-03-19,1.0114,0.0099
2020-03-18,TRON,0.0101,2020-03-19,0.012,18.8119
2020-03-18,USD Coin,1.0037,2020-03-19,1.0058,0.2092
2020-03-18,Wrapped Bitcoin,5354.9969,2020-03-19,6400.7031,19.5277
2020-03-18,XRP,0.1469,2020-03-19,0.1705,16.0654
2020-03-19,Binance Coin,12.6016,2020-03-20,13.6233,8.1077
2020-03-19,Bitcoin,6329.7359,2020-03-20,6844.2615,8.1287
2020-03-19,Cardano,0.0317,2020-03-20,0.0337,6.3091
2020-03-19,Chainlink,2.3438,2020-03-20,2.6033,11.0718
2020-03-19,Cosmos,2.129,2020-03-20,2.4519,15.1667
2020-03-19,Crypto.com Coin,0.0408,2020-03-20,0.0431,5.6373
2020-03-19,Dogecoin,0.0018,2020-03-20,0.0019,5.5556
2020-03-19,EOS,2.3678,2020-03-20,2.4891,5.1229
2020-03-19,Ethereum,140.5277,2020-03-20,150.8538,7.3481
2020-03-19,IOTA,0.1746,2020-03-20,0.1825,4.5246
2020-03-19,Litecoin,40.2298,2020-03-20,43.326,7.6963
2020-03-19,Monero,42.518,2020-03-20,45.1519,6.1948
2020-03-19,NEM,0.0415,2020-03-20,0.0446,7.4699
2020-03-19,Stellar,0.0423,2020-03-20,0.0441,4.2553
2020-03-19,Tether,1.0114,2020-03-20,1.0257,1.4139
2020-03-19,TRON,0.012,2020-03-20,0.0127,5.8333
2020-03-19,USD Coin,1.0058,2020-03-20,1.0114,0.5568
2020-03-19,Wrapped Bitcoin,6400.7031,2020-03-20,6841.4081,6.8853
2020-03-19,XRP,0.1705,2020-03-20,0.1738,1.9355
2020-03-20,Binance Coin,13.6233,2020-03-21,12.3129,9.6188
